creativeID,adID,camgaignID,advertiserID,appID,appPlatform
5228,3411,496,40,123,2
6304,2106,27,7,328,2
2233,1761,174,88,123,2
6121,1521,623,88,123,2
4155,2071,176,29,218,2
629,3585,203,7,328,2
4156,758,679,7,328,2
3757,3133,441,41,195,2
3569,2130,451,20,328,2
756,1578,496,40,123,2
4073,265,210,7,328,2
4489,419,347,45,304,2
3157,2356,623,88,123,2
5027,2568,679,7,328,2
3704,3100,260,20,328,2
2602,1427,461,7,328,2
3750,2265,476,43,83,2
1106,1795,586,56,123,2
1861,1676,10,7,328,2
3600,2809,20,85,293,2
2114,1369,625,57,421,1
419,1599,135,20,328,2
2739,1132,120,44,421,1
3345,2453,373,2,319,2
6290,3121,482,74,100,2
3358,2105,487,2,198,2
4230,1915,203,7,328,2
4143,1872,479,40,123,2
1071,2754,92,57,421,1
581,2186,174,88,123,2
4622,1761,174,88,123,2
2193,1520,479,40,123,2
5519,2879,461,7,328,2
6499,2665,342,55,198,2
1095,1578,496,40,123,2
6292,1132,120,44,421,1
5579,1185,623,88,123,2
3986,1521,623,88,123,2
3182,732,506,47,328,2
4824,2420,140,2,319,2
2126,3411,496,40,123,2
3515,1585,479,40,123,2
5533,2573,441,41,195,2
211,2067,277,74,100,2
2315,2186,174,88,123,2
4182,92,394,23,105,2
1215,2410,260,20,328,2
6063,78,120,44,421,1
4473,2338,403,63,360,1
5428,2190,260,20,328,2
5455,936,203,7,328,2
1508,2194,625,57,421,1
292,2387,496,40,123,2
4441,1039,679,7,328,2
3598,65,201,89,420,1
4656,468,441,41,195,2
1244,2420,140,2,319,2
2779,1134,623,88,123,2
2252,1477,102,20,328,2
6448,2420,140,2,319,2
450,2656,469,57,421,1
13,433,556,50,75,2
4152,1663,135,20,328,2
779,3482,479,40,123,2
222,1134,623,88,123,2
1648,2809,20,85,293,2
429,3411,496,40,123,2
1867,318,58,57,421,1
4120,864,20,85,293,2
5794,2809,20,85,293,2
931,338,100,31,146,2
1019,887,273,44,421,1
27,113,162,55,198,2
4168,1939,273,44,421,1
5298,2453,373,2,319,2
5663,3554,120,44,421,1
4236,27,208,20,328,2
5804,1049,276,40,123,2
1923,2143,607,56,123,2
1875,2786,203,7,328,2
705,1943,479,40,123,2
1558,2426,160,53,218,2
4381,2711,470,55,198,2
2163,832,347,45,304,2
1618,99,679,7,328,2
773,3579,134,12,123,2
2376,1904,208,20,328,2
4098,1547,203,7,328,2
71,360,470,55,198,2
1207,1041,176,29,218,2
5867,1526,10,7,328,2
6389,1132,120,44,421,1
5277,420,511,20,328,2
674,2490,106,22,218,2
565,3287,273,44,421,1
4977,2809,20,85,293,2
3083,958,461,7,328,2
4374,2503,679,7,328,2
2313,2901,273,44,421,1
2232,2722,441,41,195,2
3130,1049,276,40,123,2
1866,1872,479,40,123,2
1203,1106,625,57,421,1
1242,3298,511,20,328,2
975,2114,120,44,421,1
5561,415,120,44,421,1
1424,3516,479,40,123,2
2707,3482,479,40,123,2
4201,1222,273,44,421,1
4235,2486,201,89,420,1
6272,3282,537,7,328,2
1851,2420,140,2,319,2
4199,1144,679,7,328,2
3811,2193,208,20,328,2
2403,3524,58,57,421,1
5720,1874,162,55,198,2
6209,727,537,7,328,2
4255,2126,607,56,123,2
5718,2809,20,85,293,2
6305,1900,201,89,420,1
2127,2895,208,20,328,2
3426,1215,412,20,328,2
1141,2659,102,20,328,2
560,1491,679,7,328,2
437,398,679,7,328,2
2660,694,493,55,198,2
3724,336,222,33,206,2
3763,625,493,55,198,2
5955,2780,521,31,146,2
114,450,511,20,328,2
2121,651,410,87,116,2
5316,2097,512,57,421,1
1339,2008,176,29,218,2
2920,2097,512,57,421,1
4154,1648,441,41,195,2
1933,1221,208,20,328,2
1871,1567,10,7,328,2
520,1512,92,57,421,1
1674,864,20,85,293,2
5792,2387,496,40,123,2
2023,2819,448,86,328,2
3974,2356,623,88,123,2
1480,2797,394,23,105,2
488,2884,470,55,198,2
6269,1972,679,7,328,2
4697,1563,208,20,328,2
6012,2094,511,20,328,2
1687,2786,203,7,328,2
4002,2786,203,7,328,2
1593,746,511,20,328,2
1380,3554,120,44,421,1
3250,2056,83,10,434,1
2384,1290,10,7,328,2
4146,3306,486,50,75,2
5073,1041,176,29,218,2
36,177,511,20,328,2
4806,1185,623,88,123,2
5265,900,222,33,206,2
1176,1193,222,33,206,2
4897,565,92,57,421,1
2041,3586,468,89,420,1
4528,2232,102,20,328,2
4976,1296,621,28,88,2
1731,512,10,7,328,2
6159,3052,537,7,328,2
3051,3504,513,44,421,1
2678,1073,511,20,328,2
3538,2387,496,40,123,2
6300,2066,119,31,146,2
466,2362,162,55,198,2
3513,1255,210,7,328,2
461,779,607,56,123,2
1378,1575,208,20,328,2
1412,1183,537,7,328,2
6262,1520,479,40,123,2
1302,1726,208,20,328,2
3282,1015,273,44,421,1
754,2356,623,88,123,2
1270,3509,83,10,434,1
5706,1663,135,20,328,2
6080,560,537,7,328,2
635,2669,435,53,218,2
5320,1520,479,40,123,2
740,2442,626,39,100,2
2793,469,273,44,421,1
5183,2591,473,57,421,1
2174,1943,479,40,123,2
1610,3420,217,44,421,1
5924,1578,496,40,123,2
5410,864,20,85,293,2
3266,207,83,10,434,1
3189,2121,607,56,123,2
2347,3216,435,53,218,2
3548,3091,210,7,328,2
3036,1933,92,57,421,1
2115,520,473,57,421,1
801,1674,13,57,421,1
271,3554,120,44,421,1
766,1713,152,40,123,2
4454,1364,441,41,195,2
2019,1480,83,10,434,1
2256,335,479,40,123,2
5042,1797,277,74,100,2
3911,1835,513,44,421,1
2582,2564,217,44,421,1
1643,421,83,10,434,1
1328,3344,512,57,421,1
4960,1185,623,88,123,2
1965,1380,13,57,421,1
2110,1852,120,44,421,1
1876,3362,102,20,328,2
2007,962,486,50,75,2
5182,1411,441,41,195,2
6467,2492,162,55,198,2
3352,622,83,10,434,1
4366,1486,162,55,198,2
5081,1134,623,88,123,2
5646,419,347,45,304,2
3005,3416,495,9,116,2
4580,1902,208,20,328,2
2910,1513,92,57,421,1
5256,2186,174,88,123,2
1144,3022,469,57,421,1
506,461,537,7,328,2
3932,3138,607,56,123,2
4386,2646,273,44,421,1
4226,1465,284,59,127,2
5597,573,83,10,434,1
5415,1130,83,10,434,1
902,754,607,56,123,2
5093,1270,371,7,328,2
903,281,83,10,434,1
4299,303,513,44,421,1
4020,635,509,12,123,2
304,2413,511,20,328,2
4920,3044,210,7,328,2
1764,1725,13,57,421,1
334,672,441,41,195,2
2836,2974,208,20,328,2
5085,1671,65,80,14,2
2319,2161,102,20,328,2
2334,1104,679,7,328,2
1496,479,102,20,328,2
4041,766,435,53,218,2
6544,1480,83,10,434,1
5397,563,102,20,328,2
2388,105,470,55,198,2
5327,2146,625,57,421,1
1816,90,58,57,421,1
3923,1965,160,53,218,2
5702,2186,174,88,123,2
3147,2149,208,20,328,2
4611,3516,479,40,123,2
5713,2518,614,91,84,2
6502,2229,208,20,328,2
5236,1700,210,7,328,2
1113,1089,151,80,14,2
5304,1761,174,88,123,2
1055,2846,118,87,116,2
4778,299,217,44,421,1
3624,2275,176,29,218,2
5305,1342,517,69,428,1
4031,1049,276,40,123,2
2043,1636,160,53,218,2
770,3408,651,12,123,2
5201,281,83,10,434,1
4687,1217,208,20,328,2
6487,419,347,45,304,2
5133,2178,441,41,195,2
2061,303,513,44,421,1
4284,830,120,44,421,1
5547,1803,625,57,421,1
5565,1807,284,59,127,2
1967,1185,623,88,123,2
5171,1465,284,59,127,2
4606,1865,406,31,146,2
4294,1134,623,88,123,2
4584,3513,477,80,14,2
1460,739,141,87,116,2
820,1915,203,7,328,2
5655,459,394,23,105,2
2188,2117,537,7,328,2
3656,1744,625,57,421,1
1568,585,284,59,127,2
1344,2319,462,16,195,2
2737,2713,260,20,328,2
333,967,467,2,198,2
3665,3305,631,27,198,2
5355,3520,629,12,123,2
2752,2388,282,58,319,2
3808,2532,137,55,198,2
166,3359,8,20,328,2
3167,208,109,7,328,2
768,2003,602,20,328,2
4045,1249,577,74,100,2
687,3442,512,57,421,1
4262,755,160,53,218,2
3933,924,10,7,328,2
2937,2764,135,20,328,2
910,2035,260,20,328,2
4552,1594,577,74,100,2
1620,2061,602,20,328,2
1383,3442,512,57,421,1
2704,3442,512,57,421,1
4506,279,289,20,328,2
4871,1319,619,7,328,2
3651,2367,282,58,319,2
3561,2407,441,41,195,2
3453,1546,10,7,328,2
4758,4,192,55,198,2
2749,1480,83,10,434,1
3720,1568,10,7,328,2
1634,2276,282,58,319,2
3919,2923,192,55,198,2
5479,509,468,89,420,1
4376,2263,109,7,328,2
1988,3350,512,57,421,1
4782,768,371,7,328,2
3027,2308,282,58,319,2
5076,2488,289,20,328,2
1216,3350,512,57,421,1
4042,3211,120,44,421,1
4198,1835,513,44,421,1
2472,503,619,7,328,2
3638,2225,10,7,328,2
1016,740,83,10,434,1
5467,3057,86,55,198,2
6098,2669,435,53,218,2
2211,2796,264,55,198,2
4485,2690,91,7,328,2
5062,1495,289,20,328,2
3495,2024,473,57,421,1
2213,736,493,55,198,2
88,763,83,10,434,1
418,3189,91,7,328,2
878,1709,109,7,328,2
2170,3458,273,44,421,1
2125,3605,371,7,328,2
1046,882,273,44,421,1
3936,2472,217,44,421,1
4607,1016,441,41,195,2
1386,3350,512,57,421,1
6360,895,109,7,328,2
3570,1136,86,55,198,2
3186,48,137,55,198,2
698,2084,355,68,127,2
1186,3160,58,57,421,1
3195,1620,505,2,198,2
6138,2328,470,55,198,2
6343,2873,505,2,319,2
433,1863,86,55,198,2
6044,2741,264,55,198,2
6447,1585,479,40,123,2
1010,2933,109,7,328,2
4297,3430,120,44,421,1
5299,2051,109,7,328,2
2531,2097,512,57,421,1
2743,3350,512,57,421,1
496,1932,91,7,328,2
5244,3236,264,55,198,2
4719,1010,120,44,421,1
4116,2147,91,7,328,2
2888,2702,109,7,328,2
3004,763,83,10,434,1
3819,496,539,9,116,2
837,2052,273,44,421,1
6431,422,10,7,328,2
3822,2162,91,7,328,2
5762,837,192,55,198,2
5217,415,120,44,421,1
2664,1140,86,55,198,2
5986,2664,162,55,198,2
3365,2660,109,7,328,2
3038,2900,210,7,328,2
1450,1115,91,7,328,2
498,3024,120,44,421,1
1152,2730,469,57,421,1
3443,3412,331,35,356,1
3963,2889,537,7,328,2
1461,3211,120,44,421,1
355,1394,58,57,421,1
4377,2188,37,12,123,2
4554,3483,326,55,198,2
6068,2237,625,57,421,1
4052,467,706,87,116,2
6087,1805,91,7,328,2
4013,1286,435,53,218,2
2417,2539,539,9,116,2
4021,1603,91,7,328,2
5313,2097,512,57,421,1
757,1010,120,44,421,1
876,2914,152,40,123,2
5398,1449,102,20,328,2
5300,1915,203,7,328,2
6177,2044,109,7,328,2
3593,944,537,7,328,2
4681,1629,565,60,68,2
2539,775,86,55,198,2
3771,737,543,52,356,1
4402,222,120,44,421,1
1449,932,137,55,198,2
3946,3067,625,57,421,1
6450,1419,441,41,195,2
944,629,307,80,14,2
4604,3389,264,55,198,2
2708,2762,406,31,146,2
5471,1809,102,20,328,2
6230,2592,493,55,198,2
2296,999,441,41,195,2
1686,622,83,10,434,1
132,3528,473,57,421,1
403,3600,296,12,123,2
4491,1644,470,55,198,2
5396,3160,58,57,421,1
1974,2156,441,41,195,2
137,3523,273,44,421,1
823,703,91,7,328,2
6356,2541,413,44,421,1
3056,1552,338,12,123,2
3188,2736,441,41,195,2
2057,2615,453,51,160,2
2762,2441,560,35,356,1
6274,763,83,10,434,1
2475,2397,264,55,198,2
2407,2304,315,89,420,1
2592,1835,513,44,421,1
1874,2725,371,7,328,2
6370,3216,435,53,218,2
2411,1388,325,80,14,2
6049,3364,119,31,146,2
3783,3406,381,44,421,1
1397,1763,160,53,218,2
802,3162,58,57,421,1
5252,3055,539,9,116,2
602,1045,381,44,421,1
3816,1276,539,9,116,2
5012,1191,273,44,421,1
3211,3430,120,44,421,1
2541,415,120,44,421,1
5898,421,83,10,434,1
5283,1970,212,15,383,1
4703,1362,120,44,421,1
6023,2554,120,44,421,1
4632,2828,217,44,421,1
6256,413,441,41,195,2
354,1362,120,44,421,1
2397,2231,662,60,68,2
4438,2554,120,44,421,1
3327,1786,160,53,218,2
5189,2618,442,12,123,2
6480,1311,625,57,421,1
5982,2554,120,44,421,1
6320,2171,58,57,421,1
1715,2231,662,60,68,2
4551,2628,570,87,116,2
1763,3388,625,57,421,1
5659,1362,120,44,421,1
5052,256,325,80,14,2
6362,2577,441,41,195,2
3055,2171,58,57,421,1
924,1226,428,87,116,2
3334,1793,320,80,14,2
4437,3409,546,20,336,2
5777,1961,615,26,123,2
3887,3330,313,22,286,2
5828,188,578,46,283,2
1970,2755,699,72,25,2
4351,769,7,20,336,2
2562,843,625,57,421,1
4100,2376,568,2,319,2
4901,3259,7,20,336,2
6213,2376,568,2,319,2
6568,1265,228,7,336,2
4375,3405,499,20,328,2
6437,2738,29,2,198,2
5834,1254,201,89,420,1
2242,1462,187,55,198,2
3621,347,298,48,336,2
2190,3082,313,22,286,2
4945,394,512,57,421,1
5091,186,664,55,198,2
2628,124,201,89,420,1
2609,1332,482,74,100,2
2880,2173,693,26,123,2
411,1181,638,83,150,2
91,2063,638,83,150,2
3486,781,670,83,150,2
3852,1864,693,26,123,2
226,2706,654,54,389,1
343,3318,664,55,198,2
1517,3226,650,48,336,2
2858,1916,546,20,336,2
5484,1553,475,83,150,2
4841,1086,391,54,389,1
3680,3033,139,10,434,1
330,3201,615,26,123,2
769,2283,425,40,123,2
5408,394,512,57,421,1
5311,1236,101,40,123,2
2191,1553,475,83,150,2
4795,679,438,12,123,2
3910,3056,351,12,123,2
4345,903,58,57,421,1
4344,2890,129,40,123,2
135,660,302,72,25,2
1856,2063,638,83,150,2
4162,2976,277,74,100,2
4009,945,310,36,123,2
3081,1801,601,12,123,2
178,3609,120,44,421,1
3597,771,647,56,123,2
6518,1281,310,36,123,2
4331,202,310,36,123,2
2598,523,171,20,328,2
5964,3185,171,20,328,2
3678,456,267,42,350,2
394,3283,422,34,229,2
2898,1300,163,16,195,2
79,2132,417,2,319,2
3374,1188,131,54,389,1
4197,2652,131,54,389,1
4994,130,303,29,286,2
1453,1471,638,83,150,2
3392,1423,693,26,123,2
1181,1864,693,26,123,2
2214,2719,324,40,123,2
4210,394,512,57,421,1
2340,2515,693,26,123,2
3183,2569,30,12,123,2
2373,2370,201,89,420,1
4690,2063,638,83,150,2
3994,2012,267,42,350,2
5358,2917,394,23,105,2
1605,1017,58,57,421,1
4941,2037,238,12,123,2
2056,3201,615,26,123,2
5129,2467,120,44,421,1
4848,1531,101,40,123,2
5928,2654,164,17,205,2
5008,2672,494,72,25,2
4017,2424,29,2,198,2
4149,2544,699,72,25,2
4692,2596,310,36,123,2
48,1829,386,12,123,2
1030,2369,578,46,283,2
6541,295,693,26,123,2
5470,1037,499,20,328,2
5150,1775,385,32,286,2
1499,2295,120,44,421,1
3363,295,693,26,123,2
2890,3195,73,54,389,1
660,810,73,54,389,1
3504,125,699,72,25,2
6126,825,129,40,123,2
4691,1265,228,7,336,2
2341,2521,167,63,360,1
2183,1571,699,72,25,2
5822,3234,540,88,123,2
4524,1245,391,54,389,1
6217,2371,131,54,389,1
3563,688,680,12,123,2
6488,1574,391,54,389,1
4468,1120,310,36,123,2
3662,235,693,26,123,2
1750,1957,92,57,421,1
2915,1374,647,56,123,2
966,1928,164,17,205,2
6352,1609,139,10,434,1
5240,2456,89,29,286,2
6084,1708,417,2,319,2
5935,3155,101,40,123,2
892,2115,647,56,123,2
933,1826,303,29,286,2
764,2004,515,12,123,2
3572,3140,615,26,123,2
2528,961,538,12,123,2
303,1505,647,56,123,2
4962,1406,101,40,123,2
3375,1261,139,10,434,1
5330,2039,615,26,123,2
5282,438,699,72,25,2
891,3602,664,55,198,2
841,195,513,44,421,1
5703,2928,540,88,123,2
962,3468,356,40,123,2
3891,791,171,20,328,2
854,1732,692,12,123,2
2542,1101,569,54,389,1
2037,334,468,89,420,1
6195,2499,590,12,123,2
2467,302,458,20,336,2
6235,543,139,10,434,1
324,1112,131,54,389,1
4484,2243,205,54,389,1
4405,343,139,10,434,1
4814,3460,139,10,434,1
1219,2438,101,40,123,2
2516,1371,647,56,123,2
6512,3229,615,26,123,2
3685,3499,552,54,389,1
5041,2601,455,32,286,2
4727,1359,439,40,123,2
1155,1202,201,89,420,1
6351,2369,578,46,283,2
4074,3398,693,26,123,2
170,2295,120,44,421,1
2944,1813,167,63,360,1
5814,3401,625,57,421,1
2652,919,473,57,421,1
6523,188,578,46,283,2
2039,870,73,54,389,1
503,3525,499,20,328,2
70,116,356,40,123,2
4129,1200,647,56,123,2
4979,2127,303,29,286,2
3046,1359,439,40,123,2
981,1091,615,26,123,2
4672,344,164,17,205,2
5770,232,647,56,123,2
6224,235,693,26,123,2
5876,3597,58,57,421,1
6282,2277,513,44,421,1
4459,2173,693,26,123,2
6242,917,625,57,421,1
1034,1553,475,83,150,2
3329,3257,647,56,123,2
5348,1181,638,83,150,2
2772,2645,265,12,123,2
5476,1719,625,57,421,1
4734,1553,475,83,150,2
5168,582,494,72,25,2
470,358,205,54,389,1
3388,1406,101,40,123,2
6038,2813,699,72,25,2
2729,30,58,57,421,1
2980,884,499,20,328,2
2290,1561,263,12,123,2
1798,1837,422,34,229,2
2626,1531,101,40,123,2
807,3336,552,54,389,1
4132,2919,164,17,205,2
3541,1091,615,26,123,2
6575,1961,615,26,123,2
3543,3275,93,35,356,1
562,1444,615,26,123,2
3194,1205,571,12,123,2
5390,3155,101,40,123,2
3290,3140,615,26,123,2
4517,3527,313,22,286,2
302,1391,139,10,434,1
2337,1223,58,57,421,1
4927,2438,101,40,123,2
626,1775,385,32,286,2
653,1082,73,54,389,1
1260,394,512,57,421,1
1359,424,654,54,389,1
1202,495,58,57,421,1
3673,2605,615,26,123,2
2903,2629,139,10,434,1
3206,3539,101,40,123,2
4277,3357,615,26,123,2
3122,1471,638,83,150,2
1796,1553,475,83,150,2
3233,2230,58,57,421,1
2111,480,58,57,421,1
1200,2601,455,32,286,2
3703,2521,167,63,360,1
5464,1511,58,57,421,1
2192,2169,625,57,421,1
3514,2557,120,44,421,1
4774,3539,101,40,123,2
917,1143,228,7,336,2
229,1391,139,10,434,1
4911,96,391,54,389,1
1628,3058,139,10,434,1
6082,1903,101,40,123,2
1719,2369,578,46,283,2
3761,2575,422,34,229,2
1247,2555,615,26,123,2
6273,2934,499,20,328,2
2947,66,391,54,389,1
2563,2127,303,29,286,2
3492,1766,654,54,389,1
4667,2938,552,54,389,1
3894,553,552,54,389,1
884,1236,101,40,123,2
1561,2932,647,56,123,2
5218,781,670,83,150,2
6094,2089,139,10,434,1
4370,1813,167,63,360,1
2083,1864,693,26,123,2
6277,3123,139,10,434,1
3672,2967,139,10,434,1
5835,2212,615,26,123,2
3112,2908,699,72,25,2
3996,3426,112,54,389,1
3328,2719,324,40,123,2
2490,327,274,29,286,2
796,545,10,7,328,2
5574,1677,73,54,389,1
1511,3598,693,26,123,2
4369,3288,615,26,123,2
3861,274,647,56,123,2
657,3609,120,44,421,1
2662,3426,112,54,389,1
1903,2403,490,12,123,2
5140,2295,120,44,421,1
2634,689,112,54,389,1
4956,611,647,56,123,2
1725,1548,654,54,389,1
5599,310,569,54,389,1
408,2401,58,57,421,1
3796,2401,58,57,421,1
4829,1511,58,57,421,1
879,434,625,57,421,1
3269,1773,394,23,105,2
327,1120,310,36,123,2
4207,609,569,54,389,1
237,1423,693,26,123,2
103,301,654,54,389,1
5291,2467,120,44,421,1
3064,327,274,29,286,2
1493,2277,513,44,421,1
4214,1192,413,44,421,1
1773,1498,627,20,328,2
4359,182,489,80,14,2
2282,1587,489,80,14,2
4382,2090,413,44,421,1
6573,182,489,80,14,2
2755,979,313,22,286,2
4534,1009,1,40,123,2
1639,1199,313,22,286,2
2966,1410,513,44,421,1
2255,62,608,89,420,1
2470,1587,489,80,14,2
4746,1333,112,54,389,1
1009,62,608,89,420,1
5190,2155,459,40,123,2
1571,2378,1,40,123,2
5204,1167,627,20,328,2
5270,3553,569,54,389,1
4203,57,139,10,434,1
2175,3078,533,47,336,2
1846,3122,58,57,421,1
5692,3163,1,40,123,2
2014,786,1,40,123,2
5667,1675,131,54,389,1
1303,949,89,29,286,2
6416,1626,58,57,421,1
5880,2748,625,57,421,1
3735,2379,268,47,336,2
5475,2102,625,57,421,1
3746,63,627,20,328,2
6216,3065,413,44,421,1
3564,1581,2,36,123,2
3163,41,92,57,421,1
1115,367,413,44,421,1
1736,263,413,44,421,1
3779,715,58,57,421,1
5200,3125,1,40,123,2
2886,18,2,36,123,2
5192,1665,2,36,123,2
2379,3424,1,40,123,2
6246,2458,1,40,123,2
1028,1775,385,32,286,2
2102,645,2,36,123,2
2600,1564,58,57,421,1
2017,2935,1,40,123,2
3065,2050,625,57,421,1
2286,2311,388,39,100,2
5431,2285,608,89,420,1
5251,981,580,16,195,2
3283,3457,416,36,123,2
2519,901,625,57,421,1
3139,2322,120,44,421,1
1945,1410,513,44,421,1
6055,2540,58,57,421,1
2103,2032,139,10,434,1
2358,3550,316,47,328,2
3125,2344,455,32,286,2
4900,2344,455,32,286,2
5442,1029,139,10,434,1
1665,1410,513,44,421,1
5996,62,608,89,420,1
1934,2335,654,54,389,1
3810,1894,49,47,328,2
2458,1169,303,29,286,2
2272,3068,139,10,434,1
4989,2076,391,54,389,1
375,3181,405,22,286,2
5501,588,654,54,389,1
3985,1170,139,10,434,1
5649,616,58,57,421,1
5833,3122,58,57,421,1
2050,1564,58,57,421,1
1790,2409,26,15,383,1
6173,3328,473,57,421,1
6307,616,58,57,421,1
5769,2872,164,17,205,2
5167,3098,164,17,205,2
5238,1418,164,17,205,2
3650,212,131,54,389,1
5038,1098,455,32,286,2
6296,2290,569,54,389,1
3982,1197,139,10,434,1
2336,2872,164,17,205,2
4861,3098,164,17,205,2
5202,1839,407,47,336,2
5372,3212,625,57,421,1
5055,715,58,57,421,1
1735,3255,2,36,123,2
6442,1536,164,17,205,2
4028,1261,139,10,434,1
4063,2261,455,32,286,2
5939,2785,654,54,389,1
659,2199,164,17,205,2
1787,1525,112,54,389,1
1688,2261,455,32,286,2
169,489,315,89,420,1
5018,3243,229,56,123,2
1961,1436,513,44,421,1
3212,2091,446,20,328,2
3610,7,583,40,123,2
3197,2585,132,80,14,2
63,2144,615,26,123,2
2332,499,89,29,286,2
4024,1315,108,83,150,2
2699,1346,133,2,198,2
4968,44,719,1,229,2
3830,1504,129,40,123,2
4539,1436,513,44,421,1
4676,3277,89,29,286,2
3647,3500,380,80,14,2
3897,2668,89,29,286,2
1855,139,513,44,421,1
2144,874,583,40,123,2
3606,2984,512,57,421,1
4453,2497,132,80,14,2
5393,940,436,40,123,2
3450,929,129,40,123,2
1534,2585,132,80,14,2
5329,2984,512,57,421,1
3925,1198,120,44,421,1
5247,1436,513,44,421,1
6060,2443,89,29,286,2
5853,7,583,40,123,2
5394,1087,303,29,286,2
5870,2984,512,57,421,1
4726,2585,132,80,14,2
2274,2637,367,61,137,2
3313,2687,655,69,428,1
2817,3219,133,2,198,2
1105,1727,582,21,327,2
5698,940,436,40,123,2
4193,2497,132,80,14,2
4910,1870,89,29,286,2
40,2756,92,57,421,1
3475,2555,615,26,123,2
3417,1895,719,1,229,2
1797,1529,582,21,327,2
1043,2497,132,80,14,2
5124,874,583,40,123,2
890,2144,615,26,123,2
2443,11,139,10,434,1
647,556,164,17,205,2
2912,1960,425,40,123,2
2687,3172,708,20,328,2
4761,1206,708,20,328,2
4227,3151,378,16,195,2
5379,1976,129,40,123,2
977,2479,708,20,328,2
2015,2701,510,40,123,2
1870,3070,202,83,150,2
6325,1689,582,21,327,2
2267,1728,89,29,286,2
3649,2377,613,20,328,2
5391,3277,89,29,286,2
580,1660,58,57,421,1
4557,1998,89,29,286,2
5889,407,187,55,198,2
6181,3414,612,38,113,2
5181,2511,654,54,389,1
3611,659,655,69,428,1
6449,3076,235,35,356,1
3906,2144,615,26,123,2
2983,229,89,29,286,2
3510,2454,625,57,421,1
2427,3072,71,35,356,1
4456,2719,324,40,123,2
1556,943,625,57,421,1
5708,139,513,44,421,1
2132,3535,569,54,389,1
2701,1979,120,44,421,1
5156,1906,324,40,123,2
5021,1198,120,44,421,1
5675,1959,436,40,123,2
2377,3468,356,40,123,2
2826,1384,120,44,421,1
5759,2515,693,26,123,2
6546,425,164,17,205,2
4698,2394,552,54,389,1
3790,1044,510,40,123,2
715,1315,108,83,150,2
3605,556,164,17,205,2
395,2461,73,54,389,1
5979,1195,647,56,123,2
4010,150,647,56,123,2
1584,2737,471,26,123,2
4176,1451,139,10,434,1
2981,276,89,29,286,2
2454,3260,303,29,286,2
5591,1181,638,83,150,2
3143,2732,654,54,389,1
213,2315,92,57,421,1
3041,2283,425,40,123,2
2889,3069,647,56,123,2
1979,2173,693,26,123,2
6017,2859,551,16,195,2
745,1348,401,39,100,2
1396,2075,471,26,123,2
3529,3277,89,29,286,2
830,556,164,17,205,2
1757,583,129,40,123,2
115,139,513,44,421,1
5154,3171,647,56,123,2
6445,3156,58,57,421,1
2674,2320,512,57,421,1
2527,2793,654,54,389,1
264,940,436,40,123,2
3326,3080,391,54,389,1
583,1979,120,44,421,1
3156,447,164,17,205,2
5790,276,89,29,286,2
4507,3005,89,29,286,2
1192,1787,313,22,286,2
4130,2844,92,57,421,1
6002,2368,217,44,421,1
2368,1772,582,21,327,2
5438,1775,385,32,286,2
1121,2668,89,29,286,2
6043,1659,647,56,123,2
5417,276,89,29,286,2
4248,1893,58,57,421,1
2560,132,582,21,327,2
4407,1958,313,22,286,2
3436,1198,120,44,421,1
3304,874,583,40,123,2
3040,1737,313,22,286,2
1001,3277,89,29,286,2
6011,803,654,54,389,1
5172,7,583,40,123,2
3793,2443,89,29,286,2
2244,276,89,29,286,2
4363,2948,92,57,421,1
1452,1034,73,54,389,1
1403,276,89,29,286,2
2771,3397,654,54,389,1
4851,3468,356,40,123,2
6252,6,471,26,123,2
3415,2981,139,10,434,1
415,150,647,56,123,2
4621,2719,324,40,123,2
4815,771,647,56,123,2
4591,1574,391,54,389,1
3503,1381,471,26,123,2
1766,95,647,56,123,2
337,29,92,57,421,1
2881,1861,139,10,434,1
2768,482,471,26,123,2
5493,2456,89,29,286,2
5449,1589,647,56,123,2
6215,1384,120,44,421,1
798,2684,647,56,123,2
6085,1906,324,40,123,2
5890,2640,473,57,421,1
1701,1210,112,54,389,1
1400,1384,120,44,421,1
3251,1344,92,57,421,1
6526,2706,654,54,389,1
1025,1905,615,26,123,2
1220,3597,58,57,421,1
844,1656,139,10,434,1
2370,1775,385,32,286,2
746,2511,654,54,389,1
3368,2789,77,56,123,2
5241,1949,513,44,421,1
4057,1177,121,88,123,2
3396,2133,247,22,286,2
4406,3277,89,29,286,2
4470,2768,217,44,421,1
5567,2801,513,44,421,1
3422,2133,247,22,286,2
5852,258,164,17,205,2
3452,3552,303,29,286,2
706,1400,121,88,123,2
1423,76,217,44,421,1
4844,2603,306,88,123,2
378,2897,217,44,421,1
5374,3150,673,88,123,2
6160,2561,209,40,123,2
3565,1470,121,88,123,2
5402,1730,303,29,286,2
5701,1979,120,44,421,1
5893,2133,247,22,286,2
652,3265,719,1,229,2
1118,2946,324,40,123,2
6414,1446,413,44,421,1
2783,2595,446,20,328,2
3696,2283,425,40,123,2
2801,1686,79,77,278,2
5194,3110,21,77,278,2
5956,3203,21,77,278,2
3602,1431,719,1,229,2
3896,258,164,17,205,2
2963,986,217,44,421,1
5617,2632,425,40,123,2
2501,1657,324,40,123,2
4070,3425,92,57,421,1
3297,673,673,88,123,2
5905,1439,79,77,278,2
6428,3272,164,17,205,2
1666,2562,312,40,123,2
5229,3131,673,88,123,2
5002,2632,425,40,123,2
